timestamp,class,brake,avoidance,displacement,state
16:10:21:316,j,,,,
16:10:55:964,k,,,,
16:10:58:094,k,,,,9
16:11:21:001,k,,,,
16:11:23:628,k,,,,
16:11:24:128,k,,,,9
16:11:31:730,j,,,,
16:12:12:240,k,,,,
16:12:16:526,j,,,,
16:12:31:681,j,,,,9
16:12:58:195,j,,,,
16:13:00:878,j,,,,9
16:13:19:573,j,,,,
16:13:45:450,j,,,,
16:14:09:721,j,,,,
16:14:11:037,k,,,,
16:14:17:287,j,,,,
16:14:34:841,k,,,,
16:14:39:919,k,,,,
16:15:24:628,j,,,,
16:15:30:617,j,,,,
16:15:59:722,k,,,,
16:16:56:751,j,,,,9
16:16:58:454,j,,,,
16:17:02:962,j,,,,9
16:17:05:769,j,,,,
16:17:20:773,j,,,,
16:17:20:923,j,,,,9
16:18:15:637,j,,,,
16:18:22:540,k,,,,9
16:18:50:396,j,,,,
16:19:10:725,j,,,,
16:20:44:043,j,,,,
16:20:50:190,j,,,,9
16:21:52:194,j,,,,
16:22:14:855,j,,,,
16:22:17:130,j,,,,9
16:22:43:031,j,,,,
16:23:01:158,j,,,,9
16:23:12:575,j,,,,
16:23:22:184,j,,,,
16:23:33:355,k,,,,
16:24:01:720,k,,,,
16:24:25:294,j,,,,
16:24:25:594,k,,,,9
16:24:37:919,k,,,,
16:24:44:985,j,,,,
16:25:16:441,k,,,,
16:25:31:770,j,,,,
16:25:34:490,j,,,,
16:25:37:138,j,,,,
16:25:39:388,j,,,,9
16:25:39:688,j,,,,
16:25:41:488,j,,,,
16:25:57:995,j,,,,
16:26:31:506,j,,,,9
16:26:33:756,,,,y,
16:27:09:256,j,,,,9
16:27:27:006,j,,,,9
16:27:38:506,,,,y,
16:28:28:011,j,,,,
16:28:33:761,k,,,,
16:28:52:668,k,,,,9
16:29:48:436,j,,,,
16:30:25:292,j,,,,
16:30:32:778,k,,,,
16:31:06:939,j,,,,9
16:31:12:069,j,,,,
16:31:12:869,j,,,,9
16:31:14:826,j,,,,9
16:31:15:676,j,,,,
16:32:11:831,j,,,,
16:32:20:238,j,,,,
16:32:55:744,k,,,,
16:33:12:780,j,,,,
16:35:14:193,j,,,,
16:35:43:469,j,,,,
16:36:17:399,j,,,,9
16:36:17:949,j,,,,
16:37:07:136,j,,,,
16:37:37:933,j,,,,
16:37:49:814,j,,,,
16:38:20:721,k,,,,9
16:38:25:749,j,f,,,
16:38:40:255,j,,,,
16:38:54:972,k,,,,
16:38:57:541,j,,,,9
16:39:39:292,k,,,,
16:40:16:929,j,,,,9
16:40:38:770,j,,,,
16:41:57:943,k,,,,
16:42:19:935,k,,,,
16:42:25:356,j,,,,
16:42:28:509,j,,,,
16:42:33:014,j,,,,
16:42:45:170,j,,,,9
16:42:48:177,j,,,,
16:43:40:884,j,,,,
16:44:06:437,j,,,,
16:44:10:462,j,,,,
16:45:08:461,j,,,,9
16:45:10:374,k,,,,
16:45:18:921,j,,,,
16:45:23:783,j,,,,9
16:45:44:940,k,,,,
16:46:32:209,k,,,,9
16:46:32:409,j,,,,
16:46:46:811,k,,,,
16:47:20:872,j,,,,9
16:47:21:222,j,,,,
16:48:06:660,j,,,,
16:48:25:652,j,,,,9
16:48:32:267,j,,,,
16:48:53:775,j,,,,
16:48:59:095,k,,,,9
16:48:59:345,k,,,,
16:49:11:405,j,,,,
16:49:12:658,j,,,,
16:49:53:466,j,,,,
16:50:05:407,j,,,,
16:50:10:221,j,,,,
16:50:12:719,j,,,,
16:50:19:569,j,,,,
16:50:37:590,k,,,,
16:51:27:468,j,,,,
16:51:31:163,j,,,,
16:53:19:233,k,,,,
16:53:46:530,k,,,,
16:54:02:510,j,,,,9
16:54:03:160,j,,,,
16:54:09:612,j,,,,
16:54:17:425,j,,,,
16:54:31:932,j,,,,
16:54:37:630,j,,,,
16:54:40:302,j,,,,
16:54:43:139,j,,,,
16:54:43:740,j,,,,9
16:54:59:534,j,,,,9
16:55:01:526,j,,,,
16:55:04:362,j,,,,9
16:55:19:683,j,,,,
16:55:25:796,j,,,,
16:56:10:812,k,,,,
16:56:13:347,j,,,,9
16:56:36:250,j,,,,
16:57:24:373,j,,,,
16:57:55:222,k,,,,
16:58:21:294,j,,,,
16:58:38:779,j,,,,
16:59:25:599,k,,,,
17:00:43:053,j,,,,
17:01:01:869,j,,,,
17:01:05:730,k,,,,
17:01:15:798,j,,,,
17:01:34:055,j,,,,9
17:01:39:896,k,,,,
17:02:45:192,j,,,,
17:03:05:249,j,,,,
17:03:24:220,j,,,,
17:03:25:275,j,,,,
17:03:45:739,j,,,,
17:04:32:321,k,,,,
17:04:38:567,j,,,,9
17:05:12:018,k,,,,
17:05:18:299,j,,,,
17:05:24:255,j,,,,9
17:05:48:657,k,,,,
17:06:00:037,k,,,,
17:06:07:150,j,,,,
17:06:22:454,j,,,,
17:06:52:722,j,,,,
17:07:01:559,j,,,,
17:07:04:690,k,d,,,
17:07:17:156,j,,,,9
