timestamp,class,brake,avoidance,displacement,state
13:56:37:333,k,,,,
13:56:48:960,j,,,,
13:57:00:374,k,,,,
13:57:22:033,j,,,,
13:57:24:952,j,,,,
13:57:40:654,j,,,,9
13:57:55:664,k,d,,,
13:58:02:491,k,d,,,
13:58:09:995,k,d,,,
13:58:22:706,k,,,,
13:59:03:714,j,,,,9
13:59:07:750,k,,,,
13:59:27:558,k,,,,
13:59:30:586,j,,,,
13:59:45:335,j,,,,
13:59:54:451,j,,,,
14:00:03:957,k,,,,
14:00:13:314,j,,,,
14:00:56:723,j,,,,
14:01:27:769,j,,,,
14:01:53:552,k,d,,,
14:02:04:128,j,,,,
14:03:18:039,j,,,,
14:03:32:513,j,,,,
14:03:51:726,j,,,,9
14:04:20:296,j,,,,
14:04:23:066,j,,,,
14:04:28:823,j,,,,
14:04:31:078,j,,,,
14:05:49:081,k,,,,
14:05:52:061,j,,,,
14:06:15:566,j,d,,,
14:06:29:387,j,,,,
14:07:07:701,j,,,,9
14:08:10:289,j,,,,
14:08:24:954,j,,,,
14:09:14:869,j,,,,
14:10:03:017,j,,,,
14:10:08:416,j,d,,,
14:10:12:270,j,,,,
14:11:12:323,j,,,,9
14:11:14:079,j,,,,
14:11:54:084,j,,,,
14:12:04:229,j,,,,
14:12:06:885,j,,,,9
14:12:07:185,j,,,,
14:12:11:891,j,,,,9
14:12:33:045,j,,,,
14:12:39:677,j,,,,
14:12:51:031,j,,,,
14:13:31:496,j,,,,
14:13:32:627,j,,,,9
14:13:54:285,j,,,,
14:14:01:756,j,d,,,
14:14:08:314,j,,,,
14:14:13:820,j,,,,
14:14:20:925,j,,,,
14:14:59:181,k,d,,,
14:15:00:465,j,,,,9
14:15:29:622,j,,,,9
14:16:23:749,j,,,,
14:17:16:007,k,,,,9
14:17:37:963,j,,,,9
14:17:38:623,j,,,,
14:18:07:730,k,d,,,
14:18:21:906,j,,,,
14:18:31:622,j,,,,
14:19:14:782,k,d,,,
14:19:20:371,k,,,,
14:19:54:582,j,,,,
14:19:55:761,j,,,,9
14:20:20:819,j,,,,
14:20:31:641,j,,,,
14:21:07:353,j,,,,
14:21:21:092,k,,,,
14:21:23:805,j,,,,
14:22:16:811,j,,,,
14:23:01:811,j,,,,9
14:23:02:697,k,,,,
14:23:24:506,j,,,,
14:23:32:128,j,d,,,
14:23:36:234,j,,,,
14:23:39:993,j,,,,
14:23:48:791,j,,,,
14:23:55:850,j,,,,
14:24:31:260,j,,,,
14:24:37:742,j,,,,
14:24:39:744,j,,,,
14:24:45:402,j,,,,
14:24:48:407,j,,,,9
14:24:52:160,j,,,,
14:24:53:307,j,,,,
14:25:01:413,j,,,,
14:25:34:075,j,,,,
14:25:40:557,j,,,,
14:25:54:665,j,,,,
14:26:37:375,j,,,,
14:26:52:918,j,,,,
14:27:24:787,j,d,,,
14:27:59:468,k,,,,
14:28:05:403,j,,,,
14:28:09:404,j,,,,
14:29:04:010,j,,,,
14:29:12:871,j,,,,
14:29:42:922,k,d,,,
14:30:02:807,j,,,,9
14:30:05:724,j,,,,
14:30:07:870,j,,,,
14:30:13:523,k,,,,
14:30:19:138,k,,,,
14:30:27:888,j,,,,9
14:30:45:888,j,,,,
14:30:48:988,j,,,,
14:30:57:828,j,,,,9
14:31:48:191,j,,,,
14:31:59:140,j,,,,
14:32:43:448,j,,,,9
14:33:04:689,j,,,,
14:33:23:915,j,,,,
14:33:25:579,j,,,,
14:34:02:080,j,,,,
14:34:17:034,j,,,,
14:34:18:232,j,,,,9
14:34:32:292,j,,,,9
14:34:37:398,k,,,,
14:34:47:398,j,,,,9
14:34:59:646,j,f,,,9
