timestamp,class,brake,avoidance,displacement,state
12:05:44:077,k,,,,
12:05:50:600,j,,,,
12:06:43:207,k,d,,,
12:07:02:660,k,,,,
12:07:09:179,j,,,,
12:08:03:687,j,,,,
12:08:12:741,j,,,,
12:08:32:748,j,,,,
12:08:36:273,k,,,,
12:09:35:274,j,,,,
12:09:50:326,j,,,,
12:09:52:850,j,,,,
12:09:55:652,j,d,,,9
12:10:25:837,k,d,,,
12:10:39:620,j,,,,9
12:10:44:396,k,,,,
12:10:56:388,j,,,,
12:10:57:394,j,,,,9
12:11:05:410,k,,,,
12:11:23:417,k,,,,
12:11:53:450,k,,,,
12:12:18:950,k,,,,
12:13:02:948,j,,,,
12:13:58:522,k,,,,
12:14:21:580,k,,,,
12:14:27:608,k,,,,
12:14:40:620,j,,,,
12:15:50:658,j,,,,
12:16:01:211,j,,,,
12:16:15:701,j,,,,
12:16:34:721,j,,,,
12:16:51:250,j,,,,
12:16:58:274,j,,,,9
12:17:07:771,j,,,,
12:17:28:288,j,,,,
12:17:31:811,k,,,,
12:18:23:309,j,,,,
12:18:35:862,j,,,,
12:18:38:876,j,,,,
12:18:50:372,j,,,,
12:18:51:899,k,,,,
12:19:26:389,j,,,,
12:19:29:430,j,,,,9
12:19:30:914,k,,,,
12:19:39:926,k,d,,,
12:20:05:926,k,,,,
12:20:06:916,j,,,,9
12:20:10:666,j,d,,,
12:20:21:673,j,,,,
12:20:32:786,k,,,,
12:20:49:381,j,,,,
12:20:51:814,j,d,,,9
12:20:55:670,j,,,,
12:21:10:024,j,,,,
12:21:24:046,j,,,,
12:21:48:554,j,,,,
12:22:32:074,j,,,,9
12:22:47:121,j,,,,9
12:23:04:133,k,d,,,
12:23:45:640,j,,,,
12:24:15:391,j,d,,,
12:24:19:225,j,,,,
12:24:43:724,j,,,,
12:25:19:001,j,,,,
12:25:30:735,j,,,,
12:25:44:798,k,,,,
12:25:45:292,j,,,,9
12:25:48:814,j,,,,
12:25:50:044,j,,,,9
12:25:56:547,k,,,,
12:26:19:814,j,,,,
12:26:41:848,j,d,,,
12:27:02:373,j,,,,
12:27:14:696,j,,,,
12:27:25:410,j,,,,
12:27:33:923,k,,,,
12:27:47:908,j,,,,
12:27:51:435,j,,,,9
12:28:19:940,k,,,,
12:28:23:469,j,,,,
12:28:59:987,j,,,,
12:29:09:705,j,,,,9
12:29:14:000,j,,,,
12:29:33:519,j,,,,
12:30:02:538,j,f,,,
12:30:13:570,j,,,,
12:30:15:811,j,,,,9
12:30:16:066,j,,,,
12:30:26:080,j,,,,
12:30:39:592,k,,,,
12:31:03:604,j,,,,
12:31:09:130,j,,,,
12:31:13:395,k,d,,,
12:31:17:142,k,,,,
12:31:28:142,j,,,,9
12:31:54:911,j,,,,
12:33:25:165,j,,,,
12:33:32:262,k,d,,,
12:33:36:776,k,,,,9
12:33:57:085,j,,,,9
12:34:00:787,j,,,,
12:34:40:453,j,,,,
12:34:54:846,k,,,,
12:35:24:863,k,,,,
12:35:34:374,j,,,,
12:35:42:889,j,,,,9
12:35:44:140,j,,,,
12:37:25:412,j,,,,
12:37:26:496,j,,,,
12:37:37:512,j,,,,
12:37:54:524,j,,,,
12:38:11:043,j,,,,
12:38:17:705,j,,,,
12:38:22:348,j,,,,
12:38:32:768,k,,,,
12:39:09:328,k,d,,,
12:39:14:580,j,,,,
12:39:14:730,k,,,,9
12:39:40:138,k,,,,
12:40:39:156,j,,,,
12:40:51:716,j,,,,
